"Existing
PO Number",PO Description (optional),Buyer ,Vendor Name,VENDOR_SITE_CODE,Ship to,Bill To,PO Currency,PAYMENT TERMS,Freight Terms/ Incoterms,"Carrier
Freight Payment Terms","FOB 
Destination / Origin",Note To Receiver (optional),Note to Supplier (optional),Line#,LINE_TYPE,ITEM,ITEM REVISION,"Category
(see note#1)","Line Description 
(see note# 1)",UOM,UNIT PRICE,Supplier item (optional),SHIPMENT#,open quantity,NEED BY DATE,PROMISED_DATE,RECEIPT REQUIRED? ,TAX_CODE,"Charge Account
(see note#1)",Vendor Site ID,Consigned (Yes/No),Plant Code,PR#,PR Item,Requestor,PR Text,Cost Center Code,Cost Center,Asset NO,APL Stauts,Vendor ID, Internal Order#
4500383415,,Xiuhua Jiang,Zhongxing Selion Electromechanical Techn,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,80,NB Standard PO,PA517670,B,,,EA,806.8200,,,40.000,22-10-2024,16-10-2024,,13 %,,,No,1001,0011138392,150,Tencen+Aiden,,#N/A,,,工程验证,0008104738,
4500383424,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65896253,F,,,EA,925.3000,,,200.000,23-12-2024,23-12-2024,,13 %,,,No,1000,0011139402,10,计划+唐学涛,,#N/A,,,,0000002000,
4500383424,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65896253,F,,,EA,925.3000,,,200.000,27-12-2024,27-12-2024,,13 %,,,No,1000,0011139402,10,计划+唐学涛,,#N/A,,,,0000002000,
4500383578,,Xiaoping Huang,"Tdg Holding Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,65442021,B,,,EA,41.7000,,,580.000,20-01-2025,09-11-2024,,13 %,,,No,2000,0011104972,60,明月+计划陈彬辉,,#N/A,,,已纳入APL,0008101948,
4500383578,,Xiaoping Huang,"Tdg Holding Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,65442021,B,,,EA,41.7000,,,700.000,20-01-2025,01-11-2024,,13 %,,,No,2000,0011122411,30,明月+计划陈彬辉,,#N/A,,,已纳入APL,0008101948,
4500383632,,Da Wei,Finisar Corporation,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,EXW,,ORIGIN,,internal PN :1436182,10,NB Standard PO,P6117339FR,A,,,EA,1215.0000,,,52.000,06-11-2024,25-10-2024,,0 %,,,No,1001,0011138306,130,Tencent+少芳,,#N/A,,,工程验证,000000Z050,
4500383763,,Jody Zhong,Coherent Corp.,,"FLOOR 2,BUILDING 1,NO.318 FUGUANG ROADJINAN DISTRICT,FUZHOU,FUJIAN 350014 CHINA",BLOCK D01~02 NO.5XING HAN ST SUZHOUINDUSTRIAL PARK SUZHOU 215021 CHINA,USD,N030,DAP,,,,,20,NB Standard PO,5184352,,,,EA,741.0000,,,50.000,02-10-2024,02-10-2024,,0 %,,,No,7010,0011140022,10,物料计划BOM料,,,,,,000000Z003,
4500383810,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,60RB00002,,,,EA,4126.6000,,,25.000,21-10-2024,21-10-2024,,0 %,,,No,5001,0011140282,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500383878,,Xia Chen,CryLight Photonics Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66483083,A,,,EA,86.0000,,,50.000,09-01-2025,23-12-2024,,13 %,,,No,2000,0011137867,10,柱面+计划李宗芳,,#N/A,,,货源验证,0008100969,
4500384055,,Allison Wu,Fujian Hitronics Technologies Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66484039,A,,,EA,61.5100,,,200.000,01-11-2024,01-11-2024,,13 %,,,No,1001,0011139797,10,SIWDM+郑美清,,#N/A,,,,0008103753,
4500384055,,Allison Wu,Fujian Hitronics Technologies Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66484039,A,,,EA,61.5100,,,200.000,17-11-2024,17-11-2024,,13 %,,,No,1001,0011139797,10,SIWDM+郑美清,,#N/A,,,,0008103753,
4500384055,,Allison Wu,Fujian Hitronics Technologies Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66484039,A,,,EA,61.5100,,,200.000,12-12-2024,12-12-2024,,13 %,,,No,1001,0011139797,10,SIWDM+郑美清,,#N/A,,,,0008103753,
4500384157,,Yoga Lin,Finisar Corporation,,"Plot 1 Kinta Free Industrial Zone, Off Jalan Tunku Abdul Rahman, 31200 Chemor, Perak,Malaysia.","Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,EXW,,ORIGIN,,,10,NB Standard PO,60NAD0001,,,,EA,198.0500,,,500.000,19-12-2024,19-12-2024,,0 %,,,No,5002,0011140902,10,Venture Amps,,#N/A,,,,000000Z050,
4500384206,,Xiaoping Huang,Corning Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N060,EXW,,USA,,,20,NB Standard PO,30001048,,,,KG,190.0000,,,350.000,10-01-2025,20-12-2024,,0 %,,,No,2000,0011129464,40,公共+计划邱萍英,,#N/A,,,已纳入APL,0008200005,
4500384276,,Allison Wu,Fujian Hitronics Technologies Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,60372633,E,,,EA,14.1500,,,1900.000,03-01-2025,03-01-2025,,13 %,,,No,1000,0011141013,10,计划+王炳淋,,#N/A,,,已纳入APL,0008103753,
4500384306,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,40,NB Standard PO,602330001,,,,EA,1696.0400,,,26.000,20-11-2024,20-11-2024,,0 %,,,No,5001,0011140922,50,Fabrinet Amp,,#N/A,,,,0008200523,
4500384351,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,66353027,D,,,EA,16.1200,,,2500.000,03-01-2025,03-01-2025,,13 %,,,No,1000,0011141024,10,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500384351,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,65518074,C,,,EA,15.2100,,,2600.000,12-12-2024,12-12-2024,,13 %,,,No,1000,0011141024,20,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500384351,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,110,NB Standard PO,66026486,A,,,EA,7.9600,,,2600.000,05-12-2024,05-12-2024,,13 %,,,No,1000,0011141044,10,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500384519,,Jane Wang,"Fuzhou Cangshan Fucan Co., Ltd.",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30012101,,,,KG,2.8800,,,880.000,09-11-2024,09-11-2024,,13 %,,,No,4010,0011140882,210,计划+刘清,,#N/A,,,已纳入APL,0008100634,
4500384546,,Thomas Zhang,Santec AOC Corporation,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N060,FCA,,Japan,,,10,NB Standard PO,P6115926ST,B,,,EA,13.8000,,,440.000,14-10-2024,04-10-2024,,0 %,,,No,1001,0011141183,10,Tencent+Eric,,#N/A,,,已纳入APL,0008201906,
4500384666,,Allison Wu,Fujian Hitronics Technologies Inc.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,66014654,C,,,EA,14.8600,,,2500.000,26-12-2024,26-12-2024,,13 %,,,No,1000,0011141225,110,计划+王炳淋,,#N/A,,,已纳入APL,0008103753,
4500384884,,Da Wei,"Vallen Industrial Technology(Shanghai) Co., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30059144,,,,PAK,6.2300,,,2000.000,21-01-2025,21-11-2024,,13 %,,,No,2000,0011141451,70,仓库+王金霞,,#N/A,,,已纳入APL,0008104965,
4500384889,,Yoga Lin,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,601850002,A,,,EA,712.9200,,,45.000,26-11-2024,26-11-2024,,0 %,,,No,5001,0011141634,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500384892,,Xiaoping Huang,"Nanjing ren da photoelectric material Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N060,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,30000003,,,,KG,24.3400,,,250.000,03-01-2025,08-11-2024,,13 %,,,No,2000,0011141593,20,公共+计划邱萍英,,#N/A,,,已纳入APL,0008100501,
4500384927,,Thomas Zhang,"Shenzhen Millitech Eletronic Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,,,,,,10,NB Standard PO,1462618-4,A,,,EA,0.0000,,,30.000,12-09-2024,12-09-2024,,0 %,,,No,1001,0011141488,10,Tencent+Eric,,#N/A,,,工程验证,0008100144,
4500384927,,Thomas Zhang,"Shenzhen Millitech Eletronic Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,,,,,,20,NB Standard PO,1462618-4,A,,,EA,0.0000,,,30.000,12-09-2024,12-09-2024,,0 %,,,No,1001,0011141488,20,Tencent+Eric,,#N/A,,,工程验证,0008100144,
4500384927,,Thomas Zhang,"Shenzhen Millitech Eletronic Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,,,,,,30,NB Standard PO,1462618-4,A,,,EA,0.0000,,,115.000,28-09-2024,28-09-2024,,0 %,,,No,1001,0011141488,30,Tencent+Eric,,#N/A,,,工程验证,0008100144,
4500385217,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,602020002,,,,EA,1145.2600,,,125.000,07-11-2024,07-11-2024,,0 %,,,No,5001,0011142600,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500385223,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,6021B0001,,,,EA,1983.6200,,,25.000,07-11-2024,07-11-2024,,0 %,,,No,5001,0011142604,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500385232,,Xiuhua Jiang,"FuZhou WuCheng Precision Machinery Co.,Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30145447,E,,,EA,0.6410,,,5000.000,02-11-2024,15-10-2024,,13 %,,,No,2000,0011142391,80,GDL+计划杨进,,#N/A,,,已纳入APL,0008102503,
4500385263,,Owen Zheng,"Zhongshan Puhuixin CommunicationTechnology, Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z060,,,,,,20,NB Standard PO,PA516360,A,,,EA,129.5000,,,150.000,21-11-2024,14-09-2024,,13 %,,,No,1001,0011142263,20,1.2T+黄顺程,,#N/A,,,,0008105019,
4500385269,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,602400003,,,,EA,2806.3300,,,60.000,26-09-2024,26-09-2024,,0 %,,,No,5001,0011142613,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500385337,,Allison Wu,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,160,NB Standard PO,65585773,S,,,EA,16.9300,,,5000.000,25-11-2024,25-11-2024,,13 %,,,No,1000,0011142406,30,计划+唐学涛,,#N/A,,,已纳入APL,0000002000,
4500385400,,Nancy Wang,Corning Specialty Materials Inc.,,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",USD,N060,EXW,,HONGKONG,,,10,NB Standard PO,30333352-3,,,,SET,0.0000,,,1800.000,31-12-2024,31-12-2024,,0 %,,,No,4020,0011142671,10,计划+刘清1,,#N/A,,,已纳入APL,0008200141,
4500385414,,Jody Zhong,"II-VI Optical (Suzhou) Co., LTD",,"FLOOR 2,BUILDING 1,NO.318 FUGUANG ROADJINAN DISTRICT,FUZHOU,FUJIAN 350014 CHINA",BLOCK D01~02 NO.5XING HAN ST SUZHOUINDUSTRIAL PARK SUZHOU 215021 CHINA,CNY,N030,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,5021242,,,,EA,53.8500,,,1050.000,30-10-2024,30-10-2024,,13 %,,,No,7010,0011142754,10,物料计划BOM料,,,,,,000000Z005,
4500385432,,Jody Zhong,II-VI Laser Enterprise Gmbh,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,EXW,,Ex-Works,,End User: MILLI-TECH ELECTRONICS LIMITED,20,NB Standard PO,1469691,,,,EA,26.0200,,,50000.000,15-11-2024,15-11-2024,,0 %,,,No,8800,0011142335,10,mat. plannin,,,,,,000000Z011,
4500385504,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,6021A0001,,,,EA,1609.1300,,,150.000,14-11-2024,14-11-2024,,0 %,,,No,5001,0011142603,30,Fabrinet Amp,,#N/A,,,,0008200523,
4500385570,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,65823097,D,,,EA,832.4600,,,159.000,21-11-2024,21-11-2024,,13 %,,,No,1000,0011142898,10,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500385570,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,80,NB Standard PO,65823075,D,,,EA,832.4600,,,159.000,21-11-2024,21-11-2024,,13 %,,,No,1000,0011142899,30,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500385570,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,130,NB Standard PO,65823086,D,,,EA,832.4600,,,166.000,06-12-2024,06-12-2024,,13 %,,,No,1000,0011142901,20,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500385570,,Lin Zhuang,"Fuzhou Photop Optics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,N030,DEW,,Discharge to buyer's warehouse,,,160,NB Standard PO,65823064,D,,,EA,832.4600,,,159.000,21-11-2024,21-11-2024,,13 %,,,No,1000,0011142902,30,计划+王炳淋,,#N/A,,,已纳入APL,0000002000,
4500385647,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,170,NB Standard PO,32117044,C,,,EA,150.0000,,,10.000,03-01-2025,27-12-2024,,13 %,,,No,2000,0011142807,170,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500385718,,JingRu Yang,"Photop Technologies, Inc.(FL)",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,USA,,,50,NB Standard PO,32107513-1,A,,,EA,850.0000,,,3.000,10-10-2024,27-09-2024,,0 %,,,No,2000,0011142831,20,YAG+计划蔡丹桂,,#N/A,,,已纳入APL,0000002020,
4500385785,,Lida Hu,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,602410003,,,,EA,1628.5700,,,28.000,14-11-2024,14-11-2024,,0 %,,,No,5001,0011143135,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500385785,,Lida Hu,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,50,NB Standard PO,602410003,,,,EA,1628.5700,,,30.000,12-12-2024,12-12-2024,,0 %,,,No,5001,0011143139,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500385800,,Jody Zhong,HIGHYAG Lasertechnologie GmbH,,"FLOOR 2,BUILDING 1,NO.318 FUGUANG ROADJINAN DISTRICT,FUZHOU,FUJIAN 350014 CHINA",BLOCK D01~02 NO.5XING HAN ST SUZHOUINDUSTRIAL PARK SUZHOU 215021 CHINA,EUR,N030,,,,,Notice of Receipt 22500431,40,NB Standard PO,HY-39-99-00-1076,,,,EA,1427.8300,,,2.000,21-09-2024,21-09-2024,,0 %,,,No,7010,0011143062,50,LAB+ZHIHUI.W,,#N/A,,,,000000Z018,
4500385855,,Owen Zheng,"Orte Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65976063,,,,EA,1300.0000,,,33.000,25-11-2024,25-11-2024,,13 %,,,No,2000,0011142954,60,GDL+计划杨进,,#N/A,,,工程验证,0008101412,
4500385855,,Owen Zheng,"Orte Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65976063,,,,EA,1300.0000,,,33.000,03-12-2024,03-12-2024,,13 %,,,No,2000,0011142954,60,GDL+计划杨进,,#N/A,,,工程验证,0008101412,
4500385855,,Owen Zheng,"Orte Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,65976063,,,,EA,1300.0000,,,33.000,09-12-2024,09-12-2024,,13 %,,,No,2000,0011142954,60,GDL+计划杨进,,#N/A,,,工程验证,0008101412,
4500385948,,Xiaoxin Yuan,Sunway Corporation,,"1st Floor, Building 5,NO.9,Lanyu 4thStreet, Kaifa Avenue, Guangzhou, P.R. CN","1st Floor, Building 5,NO.9,Lanyu 4thStreet, Kaifa Avenue, Guangzhou, P.R. CN",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32355301,,,,EA,1185.0300,,,30.000,18-12-2024,18-12-2024,,13 %,,,No,2030,0011142812,640,曾辉,,#N/A,,,已纳入APL,0008104406,
4500385985,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,1459185,A,,,EA,557.1100,,,28.000,28-11-2024,31-10-2024,,0 %,,,No,5001,0011118901,20,Fabrinet Amp,,#N/A,,,,0008200523,
4500386035,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,20,NB Standard PO,6023D0001,,,,EA,1947.0800,,,15.000,15-11-2024,15-11-2024,,0 %,,,No,5001,0011143721,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500386174,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30313644,I,,,EA,26.0000,,,800.000,17-11-2024,17-11-2024,,13 %,,,No,2000,0011143735,20,明月+计划张中辉VN,,#N/A,,,货源验证,0008103595,
4500386174,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30313644,I,,,EA,26.0000,,,800.000,25-11-2024,22-11-2024,,13 %,,,No,2000,0011143735,20,明月+计划张中辉VN,,#N/A,,,货源验证,0008103595,
4500386174,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30313644,I,,,EA,26.0000,,,800.000,03-01-2025,30-12-2024,,13 %,,,No,2000,0011143735,20,明月+计划张中辉VN,,#N/A,,,货源验证,0008103595,
4500386195,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN informationetc. see excel file",20,NB Standard PO,65527054-1,C,,,EA,0.8700,,,57000.000,08-01-2025,08-01-2025,,0 %,,,No,8090,0011143830,10,Fuzhou,,,,,,0000002010,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66138817,C,,,EA,0.0000,,,22500.000,06-01-2025,28-10-2024,,13 %,,,Yes,2000,0011123477,370,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,66138817,C,,,EA,0.0000,,,22500.000,06-01-2025,31-10-2024,,13 %,,,Yes,2000,0011123478,370,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,66138817,C,,,EA,0.0000,,,11000.000,06-01-2025,29-10-2024,,13 %,,,Yes,2000,0011124026,90,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,40,NB Standard PO,66138817,C,,,EA,0.0000,,,11000.000,06-01-2025,24-10-2024,,13 %,,,Yes,2000,0011124027,90,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,66138817,C,,,EA,0.0000,,,8000.000,13-01-2025,13-11-2024,,13 %,,,Yes,2000,0011125499,130,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
4500386275,,Liangsi Luo,"Dongguan Xiangtong Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,60,NB Standard PO,66138817,C,,,EA,0.0000,,,8000.000,13-01-2025,28-11-2024,,13 %,,,Yes,2000,0011125499,140,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103832,
